2754140.040000,67.000000
2754140.060000,71.000000
2754140.080000,68.000000
2754140.100000,73.000000
2754140.120000,71.000000
2754140.140000,70.000000
2754140.160000,69.000000
2754140.180000,70.000000
2754140.200000,75.000000
2754140.220000,70.000000
2754140.240000,71.000000
2754140.260000,69.000000
2754140.280000,70.000000
2754140.300000,70.000000
2754140.320000,75.000000
2754140.340000,71.000000
2754160.000000,74.000000
2754160.020000,70.000000
2754160.040000,67.000000
2754160.060000,71.000000
2754160.080000,68.000000
2754160.100000,73.000000
2754160.120000,71.000000
2754160.140000,70.000000
2754160.160000,69.000000
2754160.180000,70.000000
2754160.200000,75.000000
2754160.220000,70.000000
2754160.240000,71.000000
2754160.260000,69.000000
2754160.280000,70.000000
2754160.300000,70.000000
2754160.320000,75.000000
2754160.340000,71.000000
2754160.360000,69.000000
2754180.000000,74.000000
2754180.020000,70.000000
2754180.040000,67.000000
2754180.060000,71.000000
2754180.080000,68.000000
2754180.100000,73.000000
2754180.120000,71.000000
2754180.140000,70.000000
2754180.160000,69.000000
2754180.180000,70.000000
2754180.200000,75.000000
2754180.220000,70.000000
2754180.240000,71.000000
2754180.260000,69.000000
2754180.280000,70.000000
2754180.300000,70.000000
2754180.320000,75.000000
2754180.340000,71.000000
2754180.360000,69.000000
2754180.380000,70.000000
2754200.000000,74.000000
2754200.020000,70.000000
2754200.040000,67.000000
2754200.060000,71.000000
2754200.080000,68.000000
2754200.100000,73.000000
2754200.120000,71.000000
2754200.140000,70.000000
2754200.160000,69.000000
2754200.180000,70.000000
2754200.200000,75.000000
2754200.220000,70.000000
2754200.240000,71.000000
2754200.260000,69.000000
2754200.280000,70.000000
2754200.300000,70.000000
2754200.320000,75.000000
2754200.340000,71.000000
2754200.360000,69.000000
2754200.380000,70.000000
2754200.400000,70.000000
2754220.000000,74.000000
2754220.020000,70.000000
2754220.040000,67.000000
2754220.060000,71.000000
2754220.080000,68.000000
2754220.100000,73.000000
2754220.120000,71.000000
2754220.140000,70.000000
2754220.160000,69.000000
2754220.180000,70.000000
2754220.200000,75.000000
2754220.220000,70.000000
2754220.240000,71.000000
2754220.260000,69.000000
2754220.280000,70.000000
2754220.300000,70.000000
2754220.320000,75.000000
2754220.340000,71.000000
2754220.360000,69.000000
2754220.380000,70.000000
2754220.400000,70.000000
2754220.420000,72.000000
2754241.000000,74.000000
2754241.020000,70.000000
2754241.040000,67.000000
2754241.060000,71.000000
2754241.080000,68.000000
2754241.100000,73.000000
2754241.120000,71.000000
2754241.140000,70.000000
2754241.160000,69.000000
2754241.180000,70.000000
2754241.200000,75.000000
2754241.220000,70.000000
2754241.240000,71.000000
2754241.260000,69.000000
2754241.280000,70.000000
2754241.300000,70.000000
2754241.320000,75.000000
2754241.340000,71.000000
2754241.360000,69.000000
2754241.380000,70.000000
2754241.400000,70.000000
2754241.420000,72.000000
2754241.440000,68.000000
2754260.000000,74.000000
2754260.020000,70.000000
2754260.040000,67.000000
2754260.060000,71.000000
2754260.080000,68.000000
2754260.100000,73.000000
2754260.120000,71.000000
2754260.140000,70.000000
2754260.160000,69.000000
2754260.180000,70.000000
2754260.200000,75.000000
2754260.220000,70.000000
2754260.240000,71.000000
2754260.260000,69.000000
2754260.280000,70.000000
2754260.300000,70.000000
2754260.320000,75.000000
2754260.340000,71.000000
2754260.360000,69.000000
2754260.380000,70.000000
2754260.400000,70.000000
2754260.420000,72.000000
2754260.440000,68.000000
2754260.460000,69.000000
2754280.000000,74.000000
2754280.020000,70.000000
2754280.040000,67.000000
2754280.060000,71.000000
2754280.080000,68.000000
2754280.100000,73.000000
2754280.120000,71.000000
2754280.140000,70.000000
2754280.160000,69.000000
2754280.180000,70.000000
2754280.200000,75.000000
2754280.220000,70.000000
2754280.240000,71.000000
2754280.260000,69.000000
2754280.280000,70.000000
2754280.300000,70.000000
2754280.320000,75.000000
2754280.340000,71.000000
2754280.360000,69.000000
2754280.380000,70.000000
2754280.400000,70.000000
2754280.420000,72.000000
2754280.440000,68.000000
2754280.460000,69.000000
2754280.480000,68.000000
2754300.000000,74.000000
2754300.020000,70.000000
2754300.040000,67.000000
2754300.060000,71.000000
2754300.080000,68.000000
2754300.100000,73.000000
2754300.120000,71.000000
2754300.140000,70.000000
2754300.160000,69.000000
2754300.180000,70.000000
2754300.200000,75.000000
2754300.220000,70.000000
2754300.240000,71.000000
2754300.260000,69.000000
2754300.280000,70.000000
2754300.300000,70.000000
2754300.320000,75.000000
2754300.340000,71.000000
2754300.360000,69.000000
2754300.380000,70.000000
2754300.400000,70.000000
2754300.420000,72.000000
2754300.440000,68.000000
2754300.460000,69.000000
2754300.480000,68.000000
2754300.500000,71.000000
2754320.000000,74.000000
2754320.020000,70.000000
2754320.040000,67.000000
2754320.060000,71.000000
2754320.080000,68.000000
2754320.100000,73.000000
2754320.120000,71.000000
2754320.140000,70.000000
2754320.160000,69.000000
2754320.180000,70.000000
2754320.200000,75.000000
2754320.220000,70.000000
2754320.240000,71.000000
2754320.260000,69.000000
2754320.280000,70.000000
2754320.300000,70.000000
2754320.320000,75.000000
2754320.340000,71.000000
2754320.360000,69.000000
2754320.380000,70.000000
2754320.400000,70.000000
2754320.420000,72.000000
2754320.440000,68.000000
2754320.460000,69.000000
2754320.480000,68.000000
2754320.500000,71.000000
2754320.520000,70.000000
2754340.000000,74.000000
2754340.020000,70.000000
2754340.040000,67.000000
2754340.060000,71.000000
2754340.080000,68.000000
2754340.100000,73.000000
2754340.120000,71.000000
2754340.140000,70.000000
2754340.160000,69.000000
2754340.180000,70.000000
2754340.200000,75.000000
2754340.220000,70.000000
2754340.240000,71.000000
2754340.260000,69.000000
2754340.280000,70.000000
2754340.300000,70.000000
2754340.320000,75.000000
2754340.340000,71.000000
2754340.360000,69.000000
2754340.380000,70.000000
2754340.400000,70.000000
2754340.420000,72.000000
2754340.440000,68.000000
2754340.460000,69.000000
2754340.480000,68.000000
2754340.500000,71.000000
2754340.520000,70.000000
2754340.540000,70.000000
2754360.000000,74.000000
2754360.020000,70.000000
2754360.040000,67.000000
2754360.060000,71.000000
2754360.080000,68.000000
2754360.100000,73.000000
2754360.120000,71.000000
2754360.140000,70.000000
2754360.160000,69.000000
2754360.180000,70.000000
2754360.200000,75.000000
2754360.220000,70.000000
2754360.240000,71.000000
2754360.260000,69.000000
2754360.280000,70.000000
2754360.300000,70.000000
2754360.320000,75.000000
2754360.340000,71.000000
2754360.360000,69.000000
2754360.380000,70.000000
2754360.400000,70.000000
2754360.420000,72.000000
2754360.440000,68.000000
2754360.460000,69.000000
2754360.480000,68.000000
2754360.500000,71.000000
2754360.520000,70.000000
2754360.540000,70.000000
2754360.560000,69.000000
2754380.000000,74.000000
2754380.020000,70.000000
2754380.040000,67.000000
2754380.060000,71.000000
2754380.080000,68.000000
2754380.100000,73.000000
2754380.120000,71.000000
2754380.140000,70.000000
2754380.160000,69.000000
2754380.180000,70.000000
2754380.200000,75.000000
2754380.220000,70.000000
2754380.240000,71.000000
2754380.260000,69.000000
2754380.280000,70.000000
2754380.300000,70.000000
2754380.320000,75.000000
2754380.340000,71.000000
2754380.360000,69.000000
2754380.380000,70.000000
2754380.400000,70.000000
2754380.420000,72.000000
2754380.440000,68.000000
2754380.460000,69.000000
2754380.480000,68.000000
2754380.500000,71.000000
2754380.520000,70.000000
2754380.540000,70.000000
2754380.560000,69.000000
2754380.580000,67.000000
2754400.000000,74.000000
2754400.020000,70.000000
2754400.040000,67.000000
2754400.060000,71.000000
2754400.080000,68.000000
2754400.100000,73.000000
2754400.120000,71.000000
2754400.140000,70.000000
2754400.160000,69.000000
2754400.180000,70.000000
2754400.200000,75.000000
2754400.220000,70.000000
2754400.240000,71.000000
2754400.260000,69.000000
2754400.280000,70.000000
2754400.300000,70.000000
2754400.320000,75.000000
2754400.340000,71.000000
2754400.360000,69.000000
2754400.380000,70.000000
2754400.400000,70.000000
2754400.420000,72.000000
2754400.440000,68.000000
2754400.460000,69.000000
2754400.480000,68.000000
2754400.500000,71.000000
2754400.520000,70.000000
2754400.540000,70.000000
2754400.560000,69.000000
2754400.580000,67.000000
2754400.600000,70.000000
2754420.000000,74.000000
2754420.020000,70.000000
2754420.040000,67.000000
2754420.060000,71.000000
2754420.080000,68.000000
2754420.100000,73.000000
2754420.120000,71.000000
2754420.140000,70.000000
2754420.160000,69.000000
2754420.180000,70.000000
2754420.200000,75.000000
2754420.220000,70.000000
2754420.240000,71.000000
2754420.260000,69.000000
2754420.280000,70.000000
2754420.300000,70.000000
2754420.320000,75.000000
2754420.340000,71.000000
2754420.360000,69.000000
2754420.380000,70.000000
2754420.400000,70.000000
2754420.420000,72.000000
2754420.440000,68.000000
2754420.460000,69.000000
2754420.480000,68.000000
2754420.500000,71.000000
2754420.520000,70.000000
2754420.540000,70.000000
2754420.560000,69.000000
2754420.580000,67.000000
2754420.600000,70.000000
2754420.620000,75.000000
2754440.000000,74.000000
2754440.020000,70.000000
2754440.040000,67.000000
2754440.060000,71.000000
2754440.080000,68.000000
2754440.100000,73.000000
2754440.120000,71.000000
2754440.140000,70.000000
2754440.160000,69.000000
2754440.180000,70.000000
2754440.200000,75.000000
2754440.220000,70.000000
2754440.240000,71.000000
2754440.260000,69.000000
2754440.280000,70.000000
2754440.300000,70.000000
2754440.320000,75.000000
2754440.340000,71.000000
2754440.360000,69.000000
2754440.380000,70.000000
2754440.400000,70.000000
2754440.420000,72.000000
2754440.440000,68.000000
2754440.460000,69.000000
2754440.480000,68.000000
2754440.500000,71.000000
2754440.520000,70.000000
2754440.540000,70.000000
2754440.560000,69.000000
2754440.580000,67.000000
2754440.600000,70.000000
2754440.620000,75.000000
2754440.640000,71.000000
2754460.000000,74.000000
2754460.020000,70.000000
2754460.040000,67.000000
2754460.060000,71.000000
2754460.080000,68.000000
2754460.100000,73.000000
2754460.120000,71.000000
2754460.140000,70.000000
2754460.160000,69.000000
2754460.180000,70.000000
2754460.200000,75.000000
2754460.220000,70.000000
2754460.240000,71.000000
2754460.260000,69.000000
2754460.280000,70.000000
2754460.300000,70.000000
2754460.320000,75.000000
2754460.340000,71.000000
2754460.360000,69.000000
2754460.380000,70.000000
2754460.400000,70.000000
2754460.420000,72.000000
2754460.440000,68.000000
